Affirmative,Apprehended,Arrived,Country,Criminal,Defensive Asylum,Inadmissable,Legal permanant residences.Birth,Legal permanant residences.Last Residence,Naturalizations (Birth),Non-criminal,Nonimmigrant Admissions.Birth,Nonimmigrant Admissions.Last Residence,Year
-1,16,17,Latvia,3,6,60,568,-1,327,16,13975,13104,2007
-1,-1,-1,South Sudan,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
-1,19,-1,Japan,11,-1,850,6748,7213,1934,27,4122044,3988552,2007
8,101,17,Syria,7,23,112,2385,2550,1799,33,7116,5183,2007
-1,-1,-1,Other Asia,-1,-1,-1,-1,80421,-1,-1,-1,-1,2007
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,9007,2007
-1,-1,-1,Sint Maarten,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
127,18,13896,Burma,-1,129,546,3130,-1,1058,-1,2361,1556,2007
19,28265,0,Honduras,5236,86,870,7646,7300,4669,24501,127745,128407,2007
-1,7,14,Equatorial Guinea,-1,-1,-1,4,-1,6,-1,272,280,2007
194,269,3,Egypt,29,235,276,9267,10178,3231,116,43139,37072,2007
-1,14,-1,Singapore,5,-1,135,985,-1,315,11,120930,146288,2007
-1,-1,0,Serbia,0,-1,0,0,-1,0,0,-1,-1,2007
-1,-1,-1,Botswana,-1,-1,5,49,-1,4,-1,2228,2846,2007
-1,169,-1,United Kingdom,162,-1,3517,14545,16113,7752,216,5132789,4814810,2007
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,5,2007
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,6364,-1,-1,-1,-1,2007
-1,60,-1,Tunisia,5,-1,166,417,-1,299,18,5725,4708,2007
-1,16,-1,Greece,13,12,233,882,1152,1200,17,71048,63145,2007
35,47,-1,Sri Lanka,6,89,328,1831,-1,1024,54,18846,14308,2007
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,359,2007
9,25,-1,Zambia,13,-1,26,576,-1,212,12,3649,3508,2007
-1,1378,-1,Canada,347,-1,32381,15109,22366,12387,955,285359,684480,2008
-1,-1,-1,East Timor,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,-1,-1,Sao Tome and Principe,-1,-1,-1,7,-1,-1,-1,78,68,2008
-1,-1,-1,Guernsey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
13,11,-1,Turkmenistan,-1,15,4,274,-1,99,-1,706,626,2008
-1,-1,-1,Other South America,-1,-1,-1,-1,9,-1,-1,-1,-1,2008
52,302,-1,Serbia and Montenegro,30,152,259,3255,-1,3582,135,3737,1972,2008
92,1052,9,Unknown,10,66,421,1394,-1,1134,151,181007,745374,2008
-1,100,-1,Lithuania,13,-1,622,967,-1,969,56,15991,13650,2008
5,344,8,Cambodia,22,12,67,3713,-1,5869,18,3953,4040,2008
590,218,299,Ethiopia,32,315,214,12917,11703,7160,55,12468,10450,2008
-1,-1,-1,Aruba,-1,-1,-1,36,-1,55,-1,-1,28146,2008
-1,-1,-1,Swaziland,-1,-1,4,18,-1,8,-1,556,736,2008
-1,440,-1,Argentina,84,14,342,5353,5170,4170,306,383803,374359,2008
8,328,-1,Bolivia,54,-1,268,2436,2350,2807,222,41622,38919,2008
290,153,-1,Cameroon,12,161,130,3771,-1,967,54,9517,6459,2008
17,31,-1,Burkina Faso,6,23,28,238,-1,48,12,2767,2151,2008
6,414,-1,Ghana,61,12,267,8195,-1,4557,141,27125,22180,2008
8,87,-1,Saudi Arabia,11,5,148,1194,-1,615,21,46853,52305,2008
-1,-1,-1,Saint Helena,-1,-1,-1,-1,-1,-1,-1,-1,34,2008
-1,127,-1,Cape Verde,26,-1,37,1916,-1,1265,9,2966,2365,2008
-1,-1,-1,Northern Mariana Islands,-1,-1,-1,-1,-1,-1,-1,-1,166,2008
-1,4,-1,Slovenia,0,-1,21,79,-1,80,4,24812,22782,2008
378,33690,-1,Guatemala,5138,169,1715,16182,15791,17087,22389,224030,230837,2008
121,163,-1,Guinea,16,242,87,1735,-1,225,58,4324,3056,2008
23,437,0,Jordan,45,19,275,3936,5692,2632,116,27950,21707,2008
-1,-1,-1,Saint Barthelemy,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,-1,-1,Cocos (Keeling) Island,-1,-1,-1,-1,-1,-1,-1,-1,24,2008
-1,91,-1,Spain,27,-1,605,1621,1970,1958,67,830812,742056,2008
63,271,992,Liberia,10,32,53,7193,3478,2468,16,1948,1840,2008
-1,15,-1,Netherlands,29,-1,14,78,1423,43,64,836900,51964,2008
19,3068,-1,Jamaica,1214,-1,1584,18477,18077,21324,414,281353,265136,2008
-1,-1,-1,Oman,-1,-1,4,70,-1,33,-1,2806,5599,2008
8,64,-1,Tanzania,12,5,67,838,-1,464,29,6736,6490,2008
-1,-1,-1,Martinique,-1,-1,-1,-1,-1,-1,-1,-1,9284,2008
-1,-1,-1,Bonaire,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,7,-1,Gabon,-1,-1,20,82,-1,24,-1,2099,2118,2008
-1,-1,-1,Niue,-1,11,-1,-1,-1,-1,-1,-1,14,2008
-1,-1,-1,Monaco,-1,-1,-1,7,-1,-1,-1,1225,7185,2008
-1,-1,-1,Wallis and Futuna,-1,-1,-1,-1,-1,-1,-1,-1,180,2008
-1,45,-1,New Zealand,13,-1,225,893,1092,649,26,241458,207537,2008
18,90,0,Yemen,10,8,58,1872,-1,1080,34,1616,1338,2008
-1,-1,-1,Jersey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
162,654,104,Pakistan,74,142,944,19719,-1,11813,309,57922,43538,2008
31,362,-1,Albania,34,324,145,5754,-1,2972,297,9939,7110,2008
-1,33,-1,Samoa,12,-1,71,227,-1,204,8,2305,1937,2008
-1,83,-1,"Micronesia, Federated States",56,-1,28,13,-1,62,8,201,1532,2008
-1,-1,-1,Macau,-1,-1,3,205,-1,181,-1,-1,3974,2008
-1,-1,-1,Norfolk Island,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,52,-1,Australia,14,-1,542,2464,3031,1636,33,867121,795931,2008
-1,-1,-1,Guam,-1,-1,-1,-1,-1,-1,-1,-1,4991,2008
0,-1,-1,Kosovo,0,-1,0,0,-1,89,0,-1,-1,2008
102,1218,-1,India,164,272,5023,63352,59728,65971,768,1100401,863222,2008
10,30,30,Azerbaijan,-1,12,21,1071,-1,834,-1,4591,4411,2008
-1,-1,-1,Namibia,-1,-1,-1,46,-1,38,-1,1568,1766,2008
-1,-1,-1,Other America,-1,-1,-1,-1,1,-1,-1,-1,-1,2008
-1,-1,-1,Lesotho,-1,-1,-1,16,-1,6,-1,425,401,2008
-1,-1,-1,Congo (Brazzaville),-1,-1,-1,-1,-1,-1,-1,2950,2248,2008
-1,69,-1,Saint Vincent and the Grenadines,12,-1,97,568,-1,623,11,14545,9560,2008
-1,4,-1,United Arab Emirates,0,-1,32,693,-1,328,5,11165,51838,2008
216,325,0,Kenya,44,60,133,6998,-1,2218,96,23186,20444,2008
10,43,-1,Tajikistan,3,-1,8,231,-1,168,7,2372,2167,2008
-1,-1,-1,Greenland,-1,-1,-1,-1,-1,-1,-1,-1,585,2008
34,310,-1,Turkey,33,11,1082,4210,4953,2771,150,147837,128982,2008
45,74,576,Afghanistan,11,28,138,2813,-1,2650,20,2323,1845,2008
32,278,-1,Bangladesh,17,81,299,11753,-1,5345,98,13758,10369,2008
-1,-1,-1,Andorra,-1,-1,-1,-1,-1,-1,-1,1295,2045,2008
5,128,26,Mauritania,-1,94,31,844,-1,122,-1,1125,792,2008
-1,-1,-1,Solomon Islands,-1,-1,3,7,-1,-1,-1,333,349,2008
-1,17,-1,Turks and Caicos Islands,5,-1,35,35,-1,33,5,-1,26314,2008
-1,79,-1,Saint Lucia,16,-1,88,946,-1,779,14,19458,18011,2008
-1,110,-1,Soviet Union (former),6,173,159,5270,-1,3538,8,-1,-1,2008
-1,-1,-1,Cyprus,-1,-1,32,141,-1,160,-1,11003,12725,2008
77,80,-1,Mongolia,10,42,91,659,-1,129,40,6739,5776,2008
-1,124,-1,France,29,-1,1644,4935,5246,2835,124,1711342,1463998,2008
76,19,108,Rwanda,3,20,37,378,-1,101,4,2840,2286,2008
-1,45,-1,Slovakia,6,-1,66,653,-1,498,29,28702,24780,2008
70,201,2523,Somalia,-1,101,185,10745,-1,3816,-1,248,84,2008
43,1807,-1,Peru,337,52,1401,15184,14873,15016,938,227158,206606,2008
15,712,59,Laos,5,4,53,2198,-1,5553,15,2619,2418,2008
-1,-1,-1,Nauru,-1,-1,-1,-1,-1,-1,-1,100,81,2008
-1,-1,-1,Seychelles,-1,-1,8,16,-1,26,-1,363,294,2008
-1,13,-1,Norway,4,-1,179,350,386,153,16,244827,234819,2008
43,118,30,Cote d'Ivoire,10,92,101,1645,-1,479,33,3837,2886,2008
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,523,2008
-1,17,-1,Benin,3,-1,38,317,-1,79,11,2910,2209,2008
-1,-1,-1,Korea,-1,-1,-1,-1,26155,-1,-1,-1,-1,2008
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,4,2008
64,6676,4177,Cuba,32,23,11265,49500,48057,39871,33,15130,15200,2008
-1,-1,-1,Not Specified,-1,-1,-1,-1,18789,-1,-1,-1,-1,2008
-1,-1,-1,Montenegro,0,-1,0,0,-1,32,0,-1,-1,2008
39,53,204,Togo,4,63,34,1661,-1,673,26,1855,1428,2008
2037,2296,50,China,188,3457,13494,80271,75410,40017,689,753037,540617,2008
105,235,9,Armenia,43,149,72,3586,-1,2195,43,5694,5013,2008
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,11287,-1,-1,-1,-1,2008
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,1269,1142,2008
-1,5470,-1,Dominican Republic,2046,-1,1819,31879,31801,35251,1186,276511,276677,2008
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2008
64,403,1022,Ukraine,62,59,4806,10813,-1,10992,120,75308,69768,2008
0,-1,-1,Bahrain,-1,-1,10,96,-1,85,-1,5287,8351,2008
-1,99,-1,Tonga,27,-1,52,365,-1,421,11,3110,2153,2008
-1,-1,-1,Finland,4,-1,80,302,287,549,7,140266,124750,2008
3,21,-1,Libya,-1,-1,71,285,-1,198,-1,4313,4152,2008
384,632,0,Indonesia,68,195,3974,3606,-1,1823,421,87917,76828,2008
12,9,56,Central African Republic,-1,13,-1,88,-1,19,-1,299,335,2008
-1,-1,-1,Mauritius,-1,-1,103,83,-1,70,-1,3491,2532,2008
-1,30,-1,Sweden,7,-1,233,1019,1171,1207,31,470303,437561,2008
21,1342,1112,Vietnam,8,7,733,31497,29807,39584,22,55251,51860,2008
-1,8,-1,British Virgin Islands,-1,-1,70,53,-1,67,-1,-1,-1,2008
35,127,-1,Mali,7,28,48,523,-1,124,26,4549,3643,2008
372,470,426,Russia,68,201,2753,11695,15179,10778,170,206629,193745,2008
48,121,-1,Bulgaria,11,48,348,2960,2805,3213,66,41793,36344,2008
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,713,2008
-1,-1,-1,United States,-1,-1,-1,216,-1,67,-1,-1,1011283,2008
10,287,-1,Romania,50,56,1015,4930,4563,4515,166,76799,67100,2008
4,31,0,Angola,-1,8,39,221,-1,161,-1,6509,6577,2008
-1,234,-1,Portugal,87,-1,440,772,781,3988,71,143053,100269,2008
4,124,-1,South Africa,18,-1,289,2723,2638,2980,41,123725,115270,2008
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
23,128,-1,Fiji,26,24,154,1176,-1,1508,45,10261,8342,2008
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,1701,1920,2008
-1,-1,-1,Qatar,-1,-1,5,151,-1,85,-1,4900,11794,2008
7,91,-1,Malaysia,11,-1,285,1945,-1,1705,41,85631,64938,2008
-1,12,-1,Austria,3,-1,136,443,1505,357,15,201070,179014,2008
-1,-1,-1,Mozambique,-1,-1,-1,69,-1,73,-1,1260,1452,2008
55,59,42,Uganda,10,33,53,1174,-1,541,18,8300,7248,2008
-1,80,-1,Hungary,19,-1,193,1127,1071,1089,76,53664,49874,2008
11,87,-1,Niger,7,8,24,107,-1,73,32,1243,1130,2008
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
9,108,0,Bosnia-Herzegovina,31,6,86,1491,-1,8176,14,7190,5743,2008
38,3889,-1,Brazil,368,31,1510,12195,11813,8808,3468,893186,877517,2008
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,774,796,2008
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,143,2008
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,27,-1,Kuwait,0,-1,31,1104,-1,1031,10,22305,28918,2008
-1,326,-1,Panama,99,-1,236,1678,1738,2870,91,111354,130199,2008
3,508,-1,Guyana,188,-1,432,6823,6302,8290,96,24862,16466,2008
-1,629,-1,Costa Rica,132,-1,501,2090,2287,2376,560,195459,207211,2008
-1,-1,-1,Luxembourg,-1,-1,-1,28,-1,17,-1,12918,20357,2008
-1,-1,-1,American Samoa,-1,-1,-1,14,-1,178,-1,-1,1384,2008
-1,269,-1,Bahamas,82,-1,509,682,-1,838,23,332571,353205,2008
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,2033,2008
-1,94,-1,Ireland,19,-1,536,1465,1499,2179,60,669638,600872,2008
-1,20,-1,Palau,6,-1,19,6,-1,62,4,202,2938,2008
36,680,76,Nigeria,209,28,579,12475,-1,8597,226,88732,73197,2008
-1,-1,-1,Other Oceania,-1,-1,-1,-1,1803,-1,-1,-1,-1,2008
11,3676,-1,Ecuador,532,13,577,11663,11541,11908,1798,174104,175195,2008
-1,96,-1,Czech Republic,13,-1,97,227,-1,192,39,59805,56679,2008
-1,-1,-1,Brunei,-1,-1,-1,18,-1,25,-1,1216,1586,2008
78,52,111,Belarus,9,80,83,2390,-1,1767,16,10719,9189,2008
328,239,5270,Iran,11,71,581,13852,9920,11813,29,11479,7423,2008
8,59,-1,Algeria,4,5,130,1037,-1,894,17,6215,4710,2008
314,27153,-1,El Salvador,5558,172,1064,19659,18937,35796,14492,164984,163772,2008
-1,-1,-1,Tuvalu,-1,-1,3,-1,-1,-1,-1,257,202,2008
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,43,2008
-1,15,-1,Marshall Islands,11,-1,14,39,-1,12,4,207,930,2008
53,59,197,"Congo, Republic",5,70,99,950,-1,306,17,-1,-1,2008
-1,255,-1,Chile,68,-1,309,2017,1988,2851,143,169166,173832,2008
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,4131,2008
-1,16,-1,Belgium,-1,-1,146,642,829,716,-1,306492,309247,2008
-1,381,-1,Thailand,20,-1,558,6637,-1,6930,82,101622,101031,2008
729,2299,0,Haiti,416,530,1054,26007,25522,21229,1168,115591,103784,2008
586,222,13822,Iraq,7,410,360,4795,-1,5057,30,3351,2181,2008
-1,60,-1,Hong Kong,6,-1,229,3373,4389,4940,17,-1,156364,2008
21,158,99,Sierra Leone,7,47,46,2795,-1,2018,20,2892,1858,2008
20,105,20,Georgia,15,26,288,1620,-1,627,40,5341,4736,2008
50,126,6,Gambia,7,53,38,739,-1,330,19,2014,1594,2008
-1,602,-1,Poland,115,-1,1258,8354,7896,14237,383,186888,170534,2008
-1,41,-1,Saint Kitts-Nevis,8,-1,26,363,-1,529,6,15761,14041,2008
49,82,487,Moldova,9,16,52,1692,-1,1328,36,11402,10510,2008
-1,227,-1,Morocco,31,23,235,4425,4187,3383,30,21029,18427,2008
-1,23,0,Croatia,9,-1,232,455,-1,1251,15,27772,23035,2008
-1,-1,-1,French Polynesia,-1,-1,-1,26,-1,15,-1,-1,17169,2008
-1,7,-1,Guinea-Bissau,-1,-1,-1,17,-1,14,-1,241,35,2008
-1,-1,-1,Kiribati,-1,-1,99,4,-1,-1,-1,798,1025,2008
-1,22,-1,Switzerland,5,-1,197,720,936,658,15,339106,386291,2008
-1,56,-1,Grenada,17,-1,79,784,-1,850,11,11773,10166,2008
-1,-1,-1,Other Africa,-1,-1,-1,-1,68147,-1,-1,-1,-1,2008
-1,-1,37,"Korea, North",-1,-1,-1,-1,-1,-1,-1,-1,20,2008
-1,348,-1,Belize,109,-1,138,1077,1113,1291,104,26747,27967,2008
35,14,23,Chad,0,24,29,96,-1,22,7,522,466,2008
-1,34,6,Estonia,5,-1,37,287,-1,221,20,13179,12444,2008
-1,200,-1,Uruguay,49,-1,79,1451,1380,924,124,44087,43740,2008
176,884043,-1,Mexico,77531,73,79686,189989,188015,231815,169732,7273511,7215118,2008
44,236,-1,Lebanon,24,20,346,4254,-1,3399,84,28669,20879,2008
-1,545,-1,"Korea, South",116,-1,1738,26666,-1,22759,303,1007466,877374,2008
-1,-1,-1,"Virgin Islands, British",-1,-1,-1,-1,-1,-1,-1,-1,45031,2008
105,157,134,Uzbekistan,9,67,56,6375,-1,1377,47,5203,4547,2008
-1,8,-1,Iceland,-1,-1,25,122,-1,83,-1,57247,53319,2008
-1,-1,-1,Djibouti,-1,-1,6,39,-1,25,-1,283,282,2008
-1,14,-1,Bermuda,3,-1,154,92,-1,75,6,-1,46325,2008
-1,72,-1,Dominica,22,-1,97,454,-1,975,13,5821,7797,2008
1114,3619,94,Colombia,1081,548,1952,30213,29349,22926,1509,527451,484296,2008
-1,-1,-1,Reunion,-1,-1,-1,-1,-1,-1,-1,-1,562,2008
28,12,2889,Burundi,-1,12,19,255,-1,76,-1,1052,788,2008
-1,52,-1,Taiwan,24,-1,386,9073,9237,8711,57,332764,336190,2008
28,2801,-1,Nicaragua,533,23,428,3614,3486,17954,1724,57497,59044,2008
-1,90,-1,Barbados,39,-1,78,585,-1,1203,5,65434,70150,2008
-1,-1,-1,Madagascar,-1,-1,18,77,-1,43,-1,1267,1276,2008
-1,201,-1,Italy,74,-1,1153,2514,2738,2991,141,1086722,884439,2008
-1,-1,-1,Curacao,-1,-1,-1,-1,-1,-1,-1,-1,-1,2008
4,-1,5320,Bhutan,-1,-1,-1,42,-1,9,-1,801,728,2008
86,164,375,Sudan,4,30,92,3598,-1,2893,11,2319,1848,2008
347,102,4,Nepal,8,152,122,4093,-1,953,38,20924,18082,2008
-1,-1,-1,Malta,-1,-1,26,66,-1,71,-1,5556,5585,2008
-1,-1,-1,Comoros,-1,-1,-1,-1,-1,-1,-1,106,82,2008
-1,-1,-1,Maldives,-1,-1,74,-1,-1,-1,-1,403,398,2008
-1,69,-1,Antigua-Barbuda,23,-1,39,444,-1,661,5,22649,24953,2008
-1,28,-1,Suriname,4,-1,16,218,225,202,10,6926,8029,2008
-1,6,-1,Cayman Islands,-1,-1,32,37,-1,24,-1,-1,70826,2008
-1,-1,-1,Anguilla,-1,-1,4,22,-1,47,-1,-1,8851,2008
-1,-1,-1,Other Europe,-1,-1,-1,-1,25700,-1,-1,-1,-1,2008
-1,-1,-1,Holy See,-1,-1,-1,-1,-1,-1,-1,122,62,2008
13,298,-1,Israel,41,16,807,5851,6682,2933,217,388787,373942,2008
751,750,-1,Venezuela,120,306,584,10514,10689,6557,292,531685,556354,2008
-1,29,-1,Czechoslovakia,12,-1,67,862,1650,629,43,-1,-1,2008
79,83,28,All other countries,23,118,36,23,-1,59,48,-1,-1,2008
-1,-1,-1,Papua New Guinea,-1,-1,4,15,-1,14,-1,878,974,2008
-1,16,-1,Malawi,-1,-1,6,133,-1,64,-1,2054,1846,2008
-1,691,-1,Trinidad and Tobago,273,-1,635,5937,-1,7305,205,177916,175352,2008
197,72,3,Zimbabwe,3,68,94,953,-1,413,40,7968,5327,2008
-1,201,-1,Germany,63,-1,1079,7091,8456,4708,115,2119640,1950233,2008
-1,-1,-1,Vanuatu,-1,-1,13,-1,-1,-1,-1,213,408,2008
-1,17,-1,Denmark,-1,-1,141,498,551,210,-1,310371,284832,2008
10,158,-1,Senegal,20,18,118,1149,-1,566,67,9437,7870,2008
18,78,62,Kazakhstan,7,14,34,1630,-1,908,18,16515,15660,2008
16,1340,-1,Philippines,280,15,14032,54030,52391,58792,409,334894,292964,2008
182,217,251,Eritrea,4,120,17,1270,-1,694,6,841,318,2008
